,budget,genres,id,keywords,popularity,release_month,revenue,runtime,title,vote_average,vote_count,won,genre_weight,profit
112,155000000,War|History|Action|Adventure|Drama|Romance,1966,aristotle|egypt|greece|persia|elephant|campaign|alexander the great|homosexuality|gay relationship|ancient world,39.019228999999996,11,167298192,175.0,Alexander,5.6,927,0,0.707182320441989,12298192
113,150000000,Adventure|Fantasy|Family|Mystery,675,prophecy|witch|loss of lover|magic|cutting the cord|child hero|dying and death|broom|sorcerer's apprentice|school of witchcraft|black magic|death of a friend|sorcery|occultism,78.14439499999999,6,938212738,138.0,Harry Potter and the Order of the Phoenix,7.4,5494,0,0.0718232044198895,788212738
114,150000000,Adventure|Fantasy|Family,674,magic|dying and death|broom|sorcerer's apprentice|school of witchcraft|chosen one|black magic|boarding school|vision|tournament|teenager|wizard|teenage hero|based on young adult novel,101.250416,11,895921036,157.0,Harry Potter and the Goblet of Fire,7.5,5608,0,0.06629834254143646,745921036
115,150000000,Fantasy|Action,8960,flying|alcohol|love of one's life|forbidden love|lovers|affection|advertising expert|alcoholism|invulnerability|superhero|pokies|duringcreditsstinger,56.758410999999995,7,624029371,92.0,Hancock,6.2,2961,0,0.04419889502762431,474029371
116,150000000,Drama|Horror|Action|Thriller|Science Fiction,6479,saving the world|lost civilisation|post-apocalyptic|dystopia|matter of life and death|alone|helplessness|virus|pandemic,70.867401,12,585349010,101.0,I Am Legend,6.9,4853,0,0.5848460931333859,435349010
117,150000000,Adventure|Comedy|Family|Fantasy,118,london england|father son relationship|chocolate|factory worker|based on novel|parents kids relationship|candy|overweight child|grandfather grandson relationship|teacher,53.905592000000006,7,474968763,115.0,Charlie and the Chocolate Factory,6.7,3624,0,0.16022099447513813,324968763
118,150000000,Animation|Comedy|Family|Fantasy,2062,paris|brother brother relationship|expensive restaurant|river|cook|mouse|confidence|roof|window|leaving one's family|work|restaurant critic|kitchen|spice|court|cookbook|family|chef|rat,65.677399,6,623722818,111.0,Ratatouille,7.5,4369,0,0.19297553275453824,473722818
119,150000000,Action|Crime|Drama,272,himalaya|martial arts|dc comics|crime fighter|secret identity|undercover|hero|loss of father|society|gotham city|vigilante|superhero|based on comic book|rivalry|tragic hero|ninja|good vs evil|crime|super powers|haunted by the past|evil doctor|escapade|master villain|fighting crime|unfulfillment|love and romance|unfulfilled love,115.040024,6,374218673,140.0,Batman Begins,7.5,7359,0,0.4530386740331492,224218673
120,150000000,Family|Animation,10527,africa|jealousy|dance|hunger|lion|zoo|hippopotamus|chimp|penguin|volcano|madagascar|airplane|zebra|sequel|shark|imax|duringcreditsstinger,44.141021,10,603900354,89.0,Madagascar: Escape 2 Africa,6.2,1810,0,0.08800315706393053,453900354
121,150000000,Adventure|Fantasy|Action|Comedy|Family,18360,museum|theodore roosevelt|duringcreditsstinger|amelia earhart|smithsonian,81.781591,5,413106170,105.0,Night at the Museum: Battle of the Smithsonian,5.9,1971,0,0.19337016574585636,263106170
122,150000000,Adventure|Action|Thriller|Science Fiction,2080,corruption|mutant|boxer|army|marvel comic|superhero|aftercreditsstinger|duringcreditsstinger,5.954333999999999,4,373062864,107.0,X-Men Origins: Wolverine,6.2,4021,0,0.19297553275453827,223062864
123,150000000,Adventure|Action|Thriller|Science Fiction,605,saving the world|artificial intelligence|man vs machine|flying|philosophy|fortune teller|kung fu|underground world|killer robot|temple|subway|dream|sun|hero|fight|sunlight|computer virus|key|future|precognition|super computer|machine town|ying yang|dying and death|virtual reality|dystopia|computer|faith|world religion|truth|rescue|mission|cyberpunk|woman director|yin yang|gnosticism,73.313918,11,424988211,129.0,The Matrix Revolutions,6.4,3096,0,0.19297553275453827,274988211
124,150000000,Animation|Adventure|Family,109445,queen|musical|princess|betrayal|snowman|animation|reindeer|curse|snow|troll|mountain climber|aftercreditsstinger|woman director|3d,165.12536599999999,11,1274219009,102.0,Frozen,7.3,5295,0,0.1266771902131018,1124219009
125,150000000,Adventure|Action|Thriller|Science Fiction,604,saving the world|artificial intelligence|man vs machine|martial arts|kung fu|underground world|dream|hero|fight|computer virus|key|future|plato|precognition|rave|dying and death|virtual reality|dystopia|computer|faith|world religion|truth|mission|cyberpunk|woman director|gnosticism,70.78591,5,738599701,138.0,The Matrix Reloaded,6.7,3443,0,0.19297553275453827,588599701
126,170000000,Action|Adventure|Fantasy,76338,marvel comic|superhero|based on comic book|hostile takeover|norse mythology|aftercreditsstinger|duringcreditsstinger|marvel cinematic universe|3d|asgard,99.499595,10,644571402,112.0,Thor: The Dark World,6.8,4755,0,0.08287292817679558,474571402
127,150000000,Action|Adventure|Science Fiction|Thriller,76341,future|chase|post-apocalyptic|dystopia|australia|rescue|survival|on the run|convoy|peak oil|dark future,434.27856399999996,5,378858340,120.0,Mad Max: Fury Road,7.2,9427,0,0.19297553275453827,228858340
128,150000000,Thriller|Mystery,13448,rome|vatican|based on novel|symbolism|christian|illuminati|quantum mechanics|prequel|anti matter|conspiracy|investigator|catholicism|cern,67.447636,5,356613439,138.0,Angels & Demons,6.5,2129,0,0.055248618784530384,206613439
129,150000000,Adventure|Fantasy|Action,10195,new mexico|banishment|shield|marvel comic|hammer|superhero|based on comic book|redemption|norse mythology|aftercreditsstinger|marvel cinematic universe|3d|asgard|odin|heimdall,86.493424,4,449326618,115.0,Thor,6.6,6525,0,0.08287292817679558,299326618
130,150000000,Animation|Family|Adventure|Comedy,13053,hamster|kids and family|animal|cat vs dog|duringcreditsstinger|dog cat friendship|animal lead|girl dog relationship,41.845878000000006,11,309979994,98.0,Bolt,6.3,1750,0,0.22059984214680345,159979994
131,150000000,Fantasy|Action|Adventure|Family|Comedy,19585,dyr|duringcreditsstinger,26.710397999999998,7,292817841,88.0,G-Force,5.1,510,0,0.19337016574585636,142817841
132,150000000,Adventure,57165,underworld|hades|mythology|greek mythology|zeus|perseus|gods|ancient greece|based on greek myth|ares|3d,44.927634999999995,3,301000000,99.0,Wrath of the Titans,5.5,1431,0,0.03867403314917127,151000000
133,150000000,Comedy|Fantasy,62213,witch|imprisonment|vampire|curse|fish out of water|chains|gothic|madness|old house|lost love|angry mob|18th century|ghost|hidden room|old mansion,50.306728,5,245527149,113.0,Dark Shadows,5.7,2320,0,0.10497237569060773,95527149
134,150000000,Action|Adventure|Thriller,177677,london england|spy|austria|villain|sequel|mission|conspiracy|vienna opera|vienna,114.52223700000002,7,682330139,131.0,Mission: Impossible - Rogue Nation,7.1,3224,0,0.12154696132596685,532330139
135,150000000,Drama|Horror|Thriller,7978,father son relationship|victorian england|remake|rural setting|werewolf,21.214571,2,0,102.0,The Wolfman,5.5,549,0,0.48026835043409627,-150000000
136,150000000,Family|Animation|Adventure|Comedy,5559,factory worker|tennis|flower|florist|flower shop|pilot|college|airplane|beehive|court|aftercreditsstinger,29.332905,10,287594577,91.0,Bee Movie,5.7,1171,0,0.22059984214680345,137594577
137,150000000,Animation|Family,49444,martial arts|hope|fleet|panda|mission|woman director,51.247321,5,665692281,91.0,Kung Fu Panda 2,6.7,1880,0,0.08800315706393053,515692281
138,150000000,Action|Adventure|Family|Fantasy,10196,fire|ice|war ship|prince|kingdom|water|village|arrest|remake|attack|avatar|air|spirit|world|domination|cheering,33.769335999999996,6,318502923,103.0,The Last Airbender,4.7,1151,0,0.09944751381215469,168502923
139,150000000,Adventure|Action|Thriller,956,berlin|cia|vatican|white house|secret identity|secret|explosive|mobile phone|map|traitor|mask|honeymoon|shanghai|pretended murder|secret mission|letter|funeral|covered investigation|to shoot dead|secret agent|video|stamp|hard drive|e-mail|decipherment|suitcase|computer|revenge|murder|mission|hospital|duel|disguise|celebration|good and bad|research laboratory|blast,63.079003,5,397850012,126.0,Mission: Impossible III,6.5,2028,0,0.12154696132596685,247850012
140,150000000,Action|Drama|Thriller,117251,usa president|conspiracy|secret service|the white house,39.004588,6,205366737,131.0,White House Down,6.4,1891,0,0.4419889502762431,55366737
141,150000000,Adventure|Animation|Family,50321,boy|alien|rescue|martian|alien abduction|alien invasion|based on children's book|duringcreditsstinger,12.362599000000001,3,38992758,88.0,Mars Needs Moms,5.5,199,0,0.1266771902131018,-111007242
142,149000000,Adventure|Animation|Comedy|Family,11619,london england|underworld|return|ship|frog|girlfriend|rubin,22.550135,10,64459316,85.0,Flushed Away,6.0,874,0,0.22059984214680345,-84540684
143,150000000,Adventure|Family|Fantasy,266647,flying|magic|fairy tale|peter pan|mermaid|pirate|fantasy world,48.03528,9,128388320,111.0,Pan,5.9,954,0,0.06629834254143646,-21611680
144,145000000,Animation|Adventure|Family,82703,father son relationship|egypt|intelligence|adoption|time travel|boy|child prodigy|friendship|growing up|children|talking animal|talking dog|dog|first love|ancient egypt|time traveler|duringcreditsstinger|new school|george washington|gags|trouble|time paradox|prodigy,38.73494,2,272912430,92.0,Mr. Peabody & Sherman,6.7,843,0,0.1266771902131018,127912430
145,175000000,Adventure|Drama|War,652,brother brother relationship|adultery|mythology|beauty|trojan war|bravery|wall|fraud|hostility|epic|sword fight|battlefield|ancient world|pyre|ancient greece|trojan horse|trojan|bronze age|sparta greece|helen of troy|homer's iliad,66.803149,5,497409852,163.0,Troy,6.9,2759,0,0.45856353591160226,322409852
146,145000000,Animation|Family,80321,madagascar|3d,44.989191999999996,6,746921274,93.0,Madagascar 3: Europe's Most Wanted,6.4,1808,0,0.08800315706393053,601921274
147,140000000,Adventure|Action|Thriller,36669,laser|british secret service|secret service agent|space based weapon,54.159392000000004,11,431971116,133.0,Die Another Day,5.8,1092,0,0.12154696132596685,291971116
148,144000000,Action|Fantasy|Comedy,43074,female friendship|ghost hunting|reboot|ghost,66.21806,7,229147509,116.0,Ghostbusters,5.3,2142,0,0.13812154696132595,85147509
149,140000000,Action|Thriller|Science Fiction|Adventure,95,saving the world|paris|moon|cataclysm|asteroid|self sacrifice|nasa|space marine|loss of father|daughter|space|wedding|astronaut|eiffel tower paris|duringcreditsstinger|disaster movie|space centre,58.485967,7,553799566,151.0,Armageddon,6.4,2482,0,0.19297553275453827,413799566
150,140000000,Action|Adventure|Comedy|Science Fiction,608,saving the world|secret identity|sun glasses|undercover|space marine|illegal immigration|deportation|new identity|flying saucer|light|firearm|alien|fictional government agency,91.332849,7,441818803,88.0,Men in Black II,6.0,3114,0,0.23717442778216258,301818803
151,70000000,Adventure|Action|Animation,2310,denmark|nordic mythology|lie|pride and vanity|folk hero|human weakness|viking|alienation|festival hall|sin|royalty|curse|battle|ancient world|adult animation|motion capture,35.601665000000004,11,195735876,115.0,Beowulf,5.5,841,0,0.1432517758484609,125735876
152,145000000,Action|Adventure|Animation|Comedy|Family,140300,china|martial arts|kung fu|village|panda|sequel|talking animal|anthropomorphism|dragon|ancient china|wuxia|woman director,56.747978,1,521170825,95.0,Kung Fu Panda 3,6.7,1603,0,0.2537490134175217,376170825
153,145000000,Action|Thriller|Adventure,56292,fight|sequel|mission|explosion|broken arm|imax|nuclear threat,77.77476999999999,12,694713380,133.0,Mission: Impossible - Ghost Protocol,6.8,3972,0,0.12154696132596685,549713380
154,145000000,Fantasy|Animation|Family,81188,dream|santa claus|nightmare|easter bunny|tooth fairy|jack frost|sandman|duringcreditsstinger,61.788035,11,306941670,97.0,Rise of the Guardians,7.1,1922,0,0.0990528808208366,161941670
155,100000000,Comedy,7552,based on novel|desperation|robber|hold-up robbery|remake|suburbia|loss of job|humiliation|unemployment|bankruptcy|travel agent|riches to rags|bearer bonds|comeuppance,25.159167999999998,12,202026112,90.0,Fun with Dick and Jane,5.9,627,0,0.09392265193370165,102026112
156,140000000,Drama|Action|War|History,616,japan|war crimes|sense of guilt|swordplay|general|samurai|war veteran|katana|sword|arms deal|homeland|emperor|language barrier|self-discovery|mountain village|foreign legion|mercenary|campaign|commercial agreement|insurgence|leader|war strategy|gettysburg|loss of husband|slaughter|soldier|alcoholic|u.s. soldier|japanese army|19th century|war trauma,52.341226,12,456758981,154.0,The Last Samurai,7.3,1895,0,0.5469613259668509,316758981
157,140000000,Adventure|Drama|Action,147441,moses|bible|ancient egypt|3d|ramses,101.599427,12,268031828,150.0,Exodus: Gods and Kings,5.6,1921,0,0.430939226519337,128031828
158,150000000,Science Fiction|Action|Adventure,13475,spacecraft|teleportation|space mission|parachute|time travel|black hole|supernova|prequel|warp speed|futuristic|warp engine|romulans|outer space|vulcan|alternate reality|space opera|reboot,73.61680799999999,5,385680446,127.0,Star Trek,7.4,4518,0,0.1432517758484609,235680446
159,139000000,Fantasy|Action,557,loss of lover|spider|thanksgiving|bad boss|hostility|marvel comic|superhero|pokies|evil|reference to superman|goblin,82.502566,5,821708551,121.0,Spider-Man,6.8,5265,0,0.04419889502762431,682708551
160,145000000,Fantasy|Action|Adventure|Animation|Comedy|Family,82702,father son relationship|wife husband relationship|sacrifice|viking|sequel|rescue|dragon|mother son relationship|death of husband|warrior|3d,100.21391,6,609123048,102.0,How to Train Your Dragon 2,7.6,3106,0,0.26479873717442776,464123048
161,140000000,Fantasy,205584,egypt|underworld|fight|mythology|nile|war|thief|rescue|desert|gods|egyptian mythology|egyptian|myth,56.257249,2,150680864,127.0,Gods of Egypt,5.3,1277,0,0.011049723756906077,10680864
162,135000000,Action,10048,artificial intelligence|u.s. navy|aftercreditsstinger,17.88953,7,76932943,121.0,Stealth,4.9,331,0,0.03314917127071823,-58067057
163,130000000,Action|Mystery|Science Fiction,13183,dc comics|secret identity|mass murder|retirement|based on comic book|conspiracy|nuclear war|doomsday|soviet|masked vigilante|doomsday clock|red square|death of superhero|american president|1980s,64.798873,3,185258983,163.0,Watchmen,7.0,2811,0,0.11010260457774268,55258983
164,140000000,Action|Adventure|Comedy|Crime|Thriller,944,lapd|house on fire|revolver,24.855701,7,285444603,127.0,Lethal Weapon 4,6.3,767,0,0.2762430939226519,145444603
165,137000000,Drama|Action|Science Fiction,1927,california|san francisco|monster|general|gun|dna|mutation|psychology|berkeley|transformation|frog|president|marvel comic|superhero|golden gate bridge|doctor|fear|scientist|dog|desert|anger|mirror|phone|military|cell|hulk|superhuman strength|repressed memory|repression,34.981698,6,245360480,138.0,Hulk,5.3,1533,0,0.46369376479873714,108360480
166,130000000,Adventure|Action|Science Fiction|Thriller,72559,terror|assassin|secret|technology|missile|warhead|president|rescue|conspiracy|explosion|battle|surveillance|cobra,59.325589,3,371876278,110.0,G.I. Joe: Retaliation,5.4,3025,0,0.19297553275453827,241876278
167,130000000,Action|Adventure|Comedy|Drama|Mystery,7364,tyrant|ironclad ship,21.605567999999998,4,119269486,124.0,Sahara,5.7,434,0,0.5303867403314917,-10730514
168,137000000,Adventure|Action|Animation|Fantasy|Science Fiction|Thriller,2114,battle assignment|dystopia|alien|downfall|scientist|based on video game,26.074907999999997,7,85131830,106.0,Final Fantasy: The Spirits Within,5.9,433,0,0.2754538279400157,-51868170
169,140000000,Action|Adventure|Science Fiction,1771,new york|usa|world war ii|nazis|marvel comic|superhero|based on comic book|nazi germany|period drama|brooklyn new york city|captain america|aftercreditsstinger|marvel cinematic universe|3d,74.50624599999999,7,370569774,124.0,Captain America: The First Avenger,6.6,7047,0,0.1432517758484609,230569774
170,135000000,Adventure|Action|Thriller,36643,british|mission|oil|heiress|bilbao spain|british secret service,39.604363,11,361832400,128.0,The World Is Not Enough,6.0,862,0,0.12154696132596685,226832400
